Order ID,Order Date,Order Status,ASIN,Product Name,Original Quantity,Unit Price,Total Amount,is_grocery,category,grocery_subcategory,year,year_month,is_returned,return_reasons,return_amount,is_refunded,refund_amount,refund_date,is_return_related_refund,reversal_reasons
112-8355973-6756238,2025-03-26 20:01:34+00:00,Closed,B0869D5PZP,Intex Dura-Beam Deluxe Comfort-Plush Elevated Air Mattress: Fiber-Tech - Queen Size - Built-in Electric Pump - 18in Bed Height - 600lb Weight Capacity,1,44.79,48.49,False,Home & Kitchen,,2025,2025-03-01,False,,,False,0.0,,False,
112-6073841-5479420,2025-05-21 19:15:44+00:00,Closed,B0D8T9228S,"VICSEED 2025 Upgrade for MagSafe Car Mount [Strongest Dashboard Adhesive & 25N Magnetic] Cell Phone Holders for Your Car, 360° Adjustable Phone Holder Mount for All Smartphones & Vehicles",1,23.99,25.97,False,Electronics & Accessories,,2025,2025-05-01,True,No longer needed/wanted,25.97,True,25.97,2025-05-25 03:35:41.187000+00:00,True,Customer return
112-5738474-0484265,2023-09-05 22:21:36+00:00,Closed,B0BYSRKFRT,FQA Formal Evening Dresses for Women Elegant Dresses for Women Evening Party Floor Length Navy Blue Prom Dress Long Sexy V Neck Sleeveless Split Wrap,1,55.87,60.48,False,Clothing & Shoes,,2023,2023-09-01,True,No longer needed/wanted; Style not as expected,1536.6599999999999,True,170.74,2023-09-15 01:48:36.151000+00:00,True,Customer return
114-8760948-0199463,2013-12-19 00:23:38+00:00,Closed,B009F1CXI2,Toshiba Canvio 500 GB Slim Portable External Hard Drive - Silver (HDTD105XS3D1),1,54.99,54.99,False,Electronics & Accessories,,2013,2013-12-01,False,,,False,0.0,,False,
112-1880741-9733844,2025-05-18 14:44:14+00:00,Closed,B07YRKDF4P,"LISEN Magnetic Phone Holder for Car - Upgraded Clip Ultra 6 Strong Magnets, Car Phone Holder Case Friendly,Soporte de Telefono para carro for Galaxy S25 Ultra 4-6.7 inch Smartphones (Black)",1,9.99,10.81,False,Electronics & Accessories,,2025,2025-05-01,False,,,True,36.66,2025-05-22 04:26:39.005000+00:00,False,Item not received
112-1880741-9733844,2025-05-18 14:44:14+00:00,Closed,B09NPCPTLS,"Nulo Freestyle Cat & Kitten Wet Pate Canned Cat Food,Premium All Natural Grain-Free, with 5 High Animal-Based Proteins and Vitamins to Support a Healthy Immune System and Lifestyle 2.8 oz (Pack of 12)",1,23.88,25.85,False,Pet Supplies,,2025,2025-05-01,False,,,True,36.66,2025-05-22 04:26:39.005000+00:00,False,Item not received
114-6313091-8041006,2022-06-07 19:43:30+00:00,Closed,B01N17U9EG,"The Hat Depot Kids Washed Low Profile Cotton and Denim Plain Baseball Cap Hat (2-5 yrs, Olive)",1,10.99,11.9,False,Clothing & Shoes,,2022,2022-06-01,True,Too small,11.9,True,11.9,2022-06-14 01:01:46.466000+00:00,True,Customer return
113-5089007-3813051,2024-10-07 20:46:56+00:00,Closed,B093SYJTPW,"5 Skein SMC Catania Originals, Honey 100% Cotton, Total 17.6 Oz Each 1.75 Oz (50g) / 137 Yrds (125m), Fine-Sport 2, No 179",1,24.88,26.93,False,Crafts & Hobby,,2024,2024-10-01,False,,,False,0.0,,False,
111-4750808-3898662,2025-08-19 22:15:50+00:00,Closed,B07KF89K5D,MARRIOTTO Genuine GE XWF Replacement Water Filter - Compatible with GE French-Door Refrigerators - 1 Pack,1,13.99,15.14,False,Home & Kitchen,,2025,2025-08-01,False,,,False,0.0,,False,
110-8861192-5128232,2013-01-22 03:46:59+00:00,Closed,1400030609,The Queen's Gambit: A Novel,1,1.98,5.97,False,Books & Media,,2013,2013-01-01,False,,,False,0.0,,False,
112-6353394-0125861,2024-04-30 15:42:32+00:00,Closed,B07FCQKZ4F,"Spindrift Sparkling Water, 4 Flavor Variety Pack, Made with Real Squeezed Fruit, 12 Fl Oz (Pack of 20)",1,21.99,16.66,False,Food & Snacks,,2024,2024-04-01,False,,,False,0.0,,False,
112-7088174-6553806,2020-04-27 04:20:56+00:00,Closed,B07X6KCHWW,Polaroid Originals Instant Color 600 Film - 40X Film Pack (4964),1,74.99,81.18,False,Electronics & Accessories,,2020,2020-04-01,False,,,False,0.0,,False,
112-4148461-8655467,2020-03-25 04:52:16+00:00,Closed,B00OCIR6C6,Silpat Perfect Cookie Baking Mat,1,22.93,24.82,False,Home & Kitchen,,2020,2020-03-01,False,,,False,0.0,,False,
111-3585248-1269805,2018-04-25 04:03:14+00:00,Closed,B01ENQ4HUK,THE HAT DEPOT 300N Washed Cotton Low Profile Baseball Cap (Beige),1,8.99,8.99,False,Clothing & Shoes,,2018,2018-04-01,True,Different from website description; Too large,399.71999999999997,True,33.31,2018-05-01 01:35:32+00:00,True,Customer return
102-2922048-8035423,2012-02-09 17:49:52+00:00,Closed,0375760105,Moll Flanders (Modern Library Classics),1,9.95,9.95,False,Books & Media,,2012,2012-02-01,False,,,False,0.0,,False,
112-8532714-1845858,2023-11-07 22:16:03+00:00,Closed,B07Y48TT8L,"Patagonia Unisex's Ultralight Black Hole Mini Hip Pack Backpack, Multicoloured, One Size",1,40.0,43.3,False,Outdoors & Sporting,,2023,2023-11-01,True,Didn't like fabric,43.3,True,43.3,2023-11-15 00:16:58.826000+00:00,True,Customer return
108-1839494-0390627,2016-02-18 21:11:07+00:00,Closed,0996275460,"Adult Coloring Books: A Coloring Book for Adults Featuring Mandalas and Henna Inspired Flowers, Animals, and Paisley Patterns",1,6.9,7.47,False,Books & Media,,2016,2016-02-01,False,,,False,0.0,,False,
112-7544573-5391429,2023-11-27 03:03:30+00:00,Closed,B014SAB948,"COSRX Acne Pimple Patch (96 Count) Absorbing Hydrocolloid Spot Treatment Fast Healing, Blemish Cover, Three Sizes",1,10.8,11.69,False,Health & Beauty,,2023,2023-11-01,False,,,False,0.0,,False,
112-7544573-5391429,2023-11-27 03:03:30+00:00,Closed,B09NMXWC1T,"Amazon Kindle Case (11th Generation), Thin and Lightweight, Foldable Protective Cover - Fabric",1,25.99,28.13,False,Electronics & Accessories,,2023,2023-11-01,False,,,False,0.0,,False,
112-7544573-5391429,2023-11-27 03:03:30+00:00,Closed,B07NXXKKPP,"Cooks Standard Saute Pan Nonstick, Frying Pan 8-Inch Durable Heavy Duty Professional Aluminum Non-Stick Skillet Pan",1,22.37,24.22,False,Home & Kitchen,,2023,2023-11-01,False,,,False,0.0,,False,
113-7793849-4606629,2020-11-02 23:36:07+00:00,Closed,0393081087,The Food Lab: Better Home Cooking Through Science,1,20.92,22.65,False,Books & Media,,2020,2020-11-01,False,,,False,0.0,,False,
106-7617821-8373024,2014-02-08 03:42:11+00:00,Closed,0143118056,Reading in the Brain: The New Science of How We Read,1,14.56,15.76,False,Books & Media,,2014,2014-02-01,False,,,False,0.0,,False,
104-1390450-8783465,2016-04-04 03:14:44+00:00,Closed,B0001BMYGQ,"Bormioli Rocco Fido Clear Jar, 33-3/4-Ounce",1,8.04,3.29,False,Home & Kitchen,,2016,2016-04-01,False,,,False,0.0,,False,
114-8347230-2350614,2024-09-15 22:01:39+00:00,Closed,B00151WA06,"Microplane Premium Classic Series Zester Grater, 18/8, Black - Lemon Zester & Cheese Grater & Vegetable Grater - Citrus, Parmesan Cheese, Garlic, Ginger, Nutmeg, Chocolate - Stainless Steel Grater",1,17.95,19.43,False,Home & Kitchen,,2024,2024-09-01,False,,,False,0.0,,False,
114-1662361-0327413,2024-09-15 22:01:39+00:00,Closed,B091FXQQMQ,"Kasa Smart Plug Ultra Mini 15A, Smart Home Wi-Fi Outlet Works with Alexa, Google Home & IFTTT, No Hub Required, UL Certified, 2.4G WiFi Only, 2 Count (Pack of 1)(EP10P2) , White",1,12.99,14.06,False,Electronics & Accessories,,2024,2024-09-01,False,,,False,0.0,,False,
112-7417490-4649058,2024-03-24 21:30:32+00:00,Closed,B08Q3VZX9X,"LEVOIT Core 300 Air Purifier Replacement Filter, 3-In-1 Filter, Efficiency Activated Carbon, Core300-RF, 2 Pack, White",1,54.99,59.53,False,Home & Kitchen,,2024,2024-03-01,False,,,False,0.0,,False,
112-0127297-2813031,2021-04-21 22:00:24+00:00,Closed,B077TGBVBV,"The Hat Depot Kids Washed Low Profile Cotton and Denim Plain Baseball Cap Hat (6-9yrs, Black)",1,10.99,11.9,False,Clothing & Shoes,,2021,2021-04-01,True,Too large,11.9,True,11.9,2021-04-27 22:12:11.896000+00:00,True,Item not satisfactory
113-3009280-7777028,2018-09-18 04:29:21+00:00,Closed,B07CG9GPN9,"Unisex Vintage Washed Distressed Baseball Cap Twill Adjustable Dad Hat,B-khaki,One Size",1,12.99,11.47,False,Clothing & Shoes,,2018,2018-09-01,True,No longer needed/wanted; Too large,737.0400000000001,True,122.84,2018-10-05 00:27:06.409000+00:00,True,Customer return
113-3009280-7777028,2018-09-18 04:29:21+00:00,Closed,B07B9S59MN,Unisex Vintage Washed Distressed Baseball-Cap Twill Adjustable Dad-Hat (A-yellow),1,12.99,11.47,False,Clothing & Shoes,,2018,2018-09-01,True,No longer needed/wanted; Too large,737.0400000000001,True,122.84,2018-10-05 00:27:06.409000+00:00,True,Customer return
112-8718102-9778605,2020-03-31 02:37:41+00:00,Closed,B071DQM9DD,"Eureka Ergonomic Tilt Adjustable Footrest with Massage Surface Under Desk, Black & Gray",1,29.99,32.46,False,Home & Kitchen,,2020,2020-03-01,False,,,False,0.0,,False,
112-3824950-7358629,2020-04-22 21:14:32+00:00,Closed,B015ZLBNAY,3 X Kalita: Wave Series Wave Filter 185 (2-4 Persons) White. 300 Pieces (Japan Import),1,25.22,27.3,False,Home & Kitchen,,2020,2020-04-01,False,,,False,0.0,,False,
112-3108356-1033847,2025-10-26 06:07:10+00:00,Closed,B0D876RX5K,"Sweeby Baby Playpen, 59x59 Inch Gate Foldable for Babies and Toddlers, Extra Large With Door Play Yard for Fence Indoor and Outdoor, Gray",1,179.99,194.84,False,Baby & Kids,,2025,2025-10-01,True,No longer needed/wanted,21.64,True,21.64,2026-01-20 03:51:53.581000+00:00,True,Customer return
114-3466097-0609053,2017-07-06 03:56:15+00:00,Closed,B007TYL5HM,Drivers Taillight Tail Lamp with Bulb Type Lens Replacement for Mazda BBM4-51-160F,1,54.83,59.35,False,Home & Kitchen,,2017,2017-07-01,False,,,False,0.0,,False,
111-4102163-2543432,2022-08-08 18:27:54+00:00,Closed,B08Q3VZX9X,"LEVOIT Air Purifier Replacement Filter, 3-in-1 True HEPA, High-Efficiency Activated Carbon, Core 300-RF, 2 Pack, White",1,54.99,59.53,False,Home & Kitchen,,2022,2022-08-01,False,,,False,0.0,,False,
112-1515135-4812227,2024-06-21 17:02:32+00:00,Closed,B06X15H5RH,"Nulo Freestyle Cat & Kitten Wet Pate Canned Cat Food, Premium All Natural Grain-Free, with 5 High Animal-Based Proteins and Vitamins to Support a Healthy Immune System and Lifestyle",1,41.42,42.6,False,Pet Supplies,,2024,2024-06-01,False,,,False,0.0,,False,
104-5854427-0310638,2017-01-01 08:37:42+00:00,Closed,B000X1AM0Y,Kalita Wave Dripper 185 3-4 people for # 05033 (japan import),1,26.88,26.88,False,Home & Kitchen,,2017,2017-01-01,False,,,False,0.0,,False,
113-5583801-6910658,2018-09-03 00:07:22+00:00,Closed,B000I6537G,Birkenstock Arizona Women's Black Birko-Flor Sandal 37 / Women's US Size 6-6.5,1,99.95,99.95,False,Clothing & Shoes,,2018,2018-09-01,True,Different from what was ordered,99.95,True,99.95,2018-09-18 02:02:38.855000+00:00,True,Customer return
114-5625806-1637808,2019-07-01 04:32:39+00:00,Closed,B00JJFNT0A,Innisfree Green Tea Balancing Lotion,1,13.67,13.67,False,Health & Beauty,,2019,2019-07-01,False,,,False,0.0,,False,
112-8987694-6785830,2026-03-31 23:06:46+00:00,Closed,B07L4WYQDM,Pyrex 8212-VPC 3-Quart Rectangular Vented Replacement Turquoise Lid (Length: 11.75in X Width: 9.25in X Height: 1.5in) THIS LID IS FOR A VINTAGE DISCONTINUED DISH - Made in the USA,1,12.99,14.06,False,Home & Kitchen,,2026,2026-03-01,True,Defective/Does not work properly,14.06,True,14.06,2026-04-03 04:38:34.323000+00:00,True,Customer return
111-2860326-9777055,2025-09-14 21:24:15+00:00,Closed,B00B697OHQ,Bell SELF Sealing Tube 26 x 1.75-2.25-Inch (7064251),1,5.96,6.45,False,Outdoors & Sporting,,2025,2025-09-01,False,,,False,0.0,,False,
112-3721977-0619427,2022-08-28 08:04:47+00:00,Closed,B000052XC0,"Refresh P.M. Lubricant Eye Ointment, Nighttime Relief, Preservative-Free, 0.12 Oz Sterile, Packaging May Vary",2,11.36,21.02,False,Health & Beauty,,2022,2022-08-01,False,,,False,0.0,,False,
113-1598788-6220201,2020-07-20 15:24:21+00:00,Closed,B083KVM9VW,"Samsung Galaxy Buds+ Plus, True Wireless Earbuds w/improved battery and call quality (Wireless Charging Case included), Black - US Version, SM-R175NZKAXAR",1,149.0,161.29,False,Electronics & Accessories,,2020,2020-07-01,False,,,False,0.0,,False,
112-8667357-7261003,2022-12-31 13:59:49+00:00,Closed,B0B9ZNF7P1,"Tillak Wallowa Kodra Hat, Lightweight Oxford Nylon 5 Panel Cap with Snap Closure (Black)",1,29.95,32.42,False,Clothing & Shoes,,2022,2022-12-01,True,No longer needed/wanted; Too large,1076.88,True,89.74000000000001,2023-01-09 10:12:45.014000+00:00,True,Customer return
112-8667357-7261003,2022-12-31 13:59:49+00:00,Closed,B0BB14W5J8,"Tillak Wallowa Kodra Hat, Lightweight Oxford Nylon 5 Panel Cap with Snap Closure (Russet Brown)",1,29.95,32.42,False,Clothing & Shoes,,2022,2022-12-01,True,No longer needed/wanted; Too large,1076.88,True,89.74000000000001,2023-01-09 10:12:45.014000+00:00,True,Customer return
112-3726631-6207401,2023-12-08 19:39:32+00:00,Closed,B0C2HHMFJQ,"Bonsai Tree kit -NIFSEL Bonsai Growing Kit - Complete Starter kit, 5 Types of Trees - Culture Medium, Plant Marker, Burlap Pots - Indoor Garden Gardening - Unique Garden Gift, Housewarming Present",1,14.98,16.52,False,Outdoors & Sporting,,2023,2023-12-01,False,,,False,0.0,,False,
112-7818078-6777868,2022-06-19 04:48:10+00:00,Closed,B0018LGZ04,"Speakman, Polished Chrome S-2005-HB Hotel Anystream High Pressure Shower Head-2.5 GPM Adjustable Replacement Bathroom Showerhead",1,29.9,21.54,False,Home & Kitchen,,2022,2022-06-01,False,,,False,0.0,,False,
111-7762072-5018630,2022-07-13 18:35:38+00:00,Closed,B07BZ3PYZJ,"Takeya Actives Straw Lid for Insulated Water Bottle, Wide Mouth, Onyx",1,7.49,8.11,False,Home & Kitchen,,2022,2022-07-01,False,,,False,0.0,,False,
113-9131081-1904205,2020-06-15 23:38:09+00:00,Closed,B06XHFM5HS,"Travelon Floating Waterproof Smart Phone/Digital Camera Pouch, Orange",1,9.45,10.23,False,Electronics & Accessories,,2020,2020-06-01,False,,,False,0.0,,False,
112-0314100-1757823,2019-12-30 07:46:35+00:00,Closed,B07S5BFQ54,"Metal Push Pin Magnets, 20pcs Magnetic Pins Brushed Nickel Fridge Magnets, Office Magnets, Whiteboard Magnets, Map Magnets,Dry Erase Board Magnets,Refrigerator Magnets",1,14.99,16.23,False,Office & Supplies,,2019,2019-12-01,False,,,False,0.0,,False,
112-0314100-1757823,2019-12-30 07:46:35+00:00,Closed,B01DDNB0K4,Paladone Super Mario Bros. Fridge Magnets - Features 80 Magnetic Characters and Icons,1,8.93,9.67,False,Other,,2019,2019-12-01,False,,,False,0.0,,False,
112-0314100-1757823,2019-12-30 07:46:35+00:00,Closed,B075H4WWP1,Polaroid Originals Color Film for 600 (4670),1,18.97,20.54,False,Electronics & Accessories,,2019,2019-12-01,False,,,False,0.0,,False,
112-1930170-2714606,2021-05-14 21:09:36+00:00,Closed,B08T6BQ98F,"54mm Coffee Stainless Filter Basket, Two Cup-Single Wall, Non-pressure Filter Accessories Compatible with Breville 54mm Portafilter, Fit Breville Barista Express/Pro/Touch, Infuser, Duo-Temp Pro",1,9.59,10.38,False,Home & Kitchen,,2021,2021-05-01,False,,,False,0.0,,False,
112-3108356-1033847,2025-10-26 06:07:10+00:00,Closed,B0BNJY82ZV,"Boudreaux's Butt Paste Max Strength Diaper Rash Cream for Baby, Ointment With Zinc Oxide, 4 oz Tubes, 3 Pack",1,18.81,18.81,False,Baby & Kids,,2025,2025-10-01,True,No longer needed/wanted,21.64,True,21.64,2026-01-20 03:51:53.581000+00:00,True,Customer return
112-3108356-1033847,2025-10-26 06:07:10+00:00,Closed,B0B5Z89FZW,"Yoofoss Waterproof Crib Mattress Protector 2 Pack, Quilted Crib Mattress Pad Cover Ultra Soft and Breathable, Machine Washable Toddler Mattress Protector for Standard Baby Crib Size 52''x28''",1,19.99,21.64,False,Baby & Kids,,2025,2025-10-01,True,No longer needed/wanted,21.64,True,21.64,2026-01-20 03:51:53.581000+00:00,True,Customer return
112-2602377-5029045,2022-11-26 20:33:12+00:00,Closed,B015JTJNQI,"Rain-X 5079275-2 Latitude 2-In-1 Water Repellent Wiper Blades, 18 Inch Windshield Wipers (Pack Of 1), Automotive Replacement Windshield Wiper Blades With Patented Rain-X Water Repellency Formula",1,16.57,17.94,False,Home & Kitchen,,2022,2022-11-01,False,,,False,0.0,,False,
114-9238918-1455452,2022-06-15 16:27:00+00:00,Closed,B06XZT8KZ1,Kryptonite Evolution 13mm U-Lock with FlexFrame-U Bracket,1,77.95,84.38,False,Outdoors & Sporting,,2022,2022-06-01,False,,,False,0.0,,False,
113-7994257-8080241,2014-12-22 20:41:18+00:00,Closed,B00DD62ZB0,"iPhone 5S Case, Spigen Slim Armor S Case for iPhone 5/5S - Retail Packaging - Satin Silver (SGP10476)",1,24.99,27.05,False,Electronics & Accessories,,2014,2014-12-01,False,,,False,0.0,,False,
112-5691386-5589022,2024-06-07 00:45:11+00:00,Closed,B092Q1V653,"MONDAY HAIRCARE Smooth Conditioner 12oz for Frizzy, Coarse, and Curly Hair, Made from Coconut Oil, Shea Butter, & Vitamin E, 100% Recyclable Bottles (350ml), Pink (10433)",1,6.97,7.55,False,Health & Beauty,,2024,2024-06-01,False,,,False,0.0,,False,
112-5691386-5589022,2024-06-07 00:45:11+00:00,Closed,B019M576XW,Eargasm High Fidelity Earplugs for Concerts Musicians Motorcycles Noise Sensitivity Conditions and More (Premium Gift Box Packaging) (Blue),1,39.95,43.25,False,Electronics & Accessories,,2024,2024-06-01,False,,,False,0.0,,False,
114-1743007-5245822,2023-12-01 06:45:55+00:00,Closed,B01LEJ5MSK,"COSRX Snail Mucin 92% Moisturizer 3.52oz/ 100g, Daily Repair Face Gel Cream for Dry, Sensitive Skin, Not Tested on Animals, No Parabens, No Sulfates, No Phthalates, Korean Skincare",1,27.06,29.29,False,Health & Beauty,,2023,2023-12-01,False,,,False,0.0,,False,
113-9625472-5637802,2024-09-25 16:04:25+00:00,Closed,B0C59C39PV,"Owala FreeSip Insulated Stainless Steel Water Bottle with Straw for Sports and Travel, BPA-Free, 24oz, Foggy Tide",1,26.49,28.68,False,Home & Kitchen,,2024,2024-09-01,False,,,False,0.0,,False,
112-9373094-4290635,2025-12-19 17:36:40+00:00,Closed,B0DYJQWL5Y,"Plant Stand Indoor with Grow Light, 7-Tiered Tall Plant Stand Indoor, Metal Plant Shelf with Bookshelf Bookcase and Adjustable Light, Ideal for Living Room, Reading room, Garden, Patio (Brown)",1,59.99,64.94,False,Home & Kitchen,,2025,2025-12-01,False,,,False,0.0,,False,
112-2602377-5029045,2022-11-26 20:33:12+00:00,Closed,B016NA9WN6,"Rain-X 5079280-2 Latitude 2-In-1 Water Repellent Wiper Blades, 24 Inch Windshield Wipers (Pack Of 1), Automotive Replacement Windshield Wiper Blades With Patented Rain-X Water Repellency Formula",1,16.57,17.94,False,Home & Kitchen,,2022,2022-11-01,False,,,False,0.0,,False,
112-5453865-7625861,2021-12-06 22:02:44+00:00,Closed,B07MZTT1BF,"Full Motion TV Wall Mount Bracket Dual Articulating Arms Swivels Tilts Rotation for Most 37-70 Inch LED, LCD, OLED Flat Curved TVs, Holds up to 132lbs, Max VESA 600x400mm by Pipishell",1,49.96,51.38,False,Electronics & Accessories,,2021,2021-12-01,False,,,False,0.0,,False,
112-9697660-9543438,2024-07-04 19:36:36+00:00,Closed,B081PGZ3KR,"PUR 30-Cup Water Filter Dispenser with 1 Genuine PUR Filter, Large 30-Cup Capacity, 2-in-1 Powerful, Faster Filtration, Lasts 2 Months or 40 Gallons, Dishwasher Safe, White/Blue (DS1800Z)",1,27.79,30.08,False,Home & Kitchen,,2024,2024-07-01,False,,,False,0.0,,False,
111-6111999-0149803,2020-10-06 22:00:11+00:00,Closed,B07VD5F83T,"Laptop Stand, Boyata Adjustable Laptop Riser with Slide-Proof Silicone and Protective Hooks, Aluminum Notebook Stand for Laptop up to 17 Inches, Laptop Holder Compatible for MacBook, Surface Laptop",1,39.99,34.63,False,Electronics & Accessories,,2020,2020-10-01,False,,,False,0.0,,False,
111-6111999-0149803,2020-10-06 22:00:11+00:00,Closed,B01MR397OH,"Dual Monitor Mount for 13-27 inch LCD LED Monitor Computer PC Screens, Ergonomic Double Arms Stand Desk Mount Bracket Tilt 90° Swivel 180° Rotate 360°, VESA Dimensions: 75x75-100x100mm",1,31.99,32.9,False,Electronics & Accessories,,2020,2020-10-01,False,,,False,0.0,,False,
113-3009280-7777028,2018-09-18 04:29:21+00:00,Closed,B07B9RHL6K,"Unisex Vintage Washed Distressed Baseball Cap Twill Adjustable Dad Hat,G-black,One Size",1,12.99,11.48,False,Clothing & Shoes,,2018,2018-09-01,True,No longer needed/wanted; Too large,737.0400000000001,True,122.84,2018-10-05 00:27:06.409000+00:00,True,Customer return
112-8861968-2148226,2024-01-16 19:07:33+00:00,Closed,B001JF0MRG,"Curel Kao Intensive Moisture Cream, 40 Gram",1,19.89,21.53,False,Health & Beauty,,2024,2024-01-01,False,,,False,0.0,,False,
112-2311317-4254602,2024-03-24 21:29:59+00:00,Closed,B06X15H5RH,"Nulo Freestyle Cat & Kitten Wet Pate Canned Cat Food, Premium All Natural Grain-Free, with 5 High Animal-Based Proteins and Vitamins to Support a Healthy Immune System and Lifestyle",1,41.88,29.47,False,Pet Supplies,,2024,2024-03-01,False,,,False,0.0,,False,
112-4402594-8276256,2019-09-01 00:43:00+00:00,Closed,B0035YEQC6,"ArtToFrames 12x24 inch Satin White Frame Picture Frame, WOMFRBW26074-12x24",1,18.1,27.05,False,Home & Kitchen,,2019,2019-09-01,False,,,False,0.0,,False,
112-0080794-6441035,2023-11-28 07:05:52+00:00,Closed,B0815CP9G5,"Brondell Bidet Toilet Seat Non-Electric Swash Ecoseat, Fits Elongated Toilets, White - Dual Nozzle System, Ambient Water Temperature - Bidet with Easy Installation",1,79.98,86.58,False,Home & Kitchen,,2023,2023-11-01,True,No longer needed/wanted,86.58,True,86.58,2024-01-09 04:51:53.570000+00:00,True,Customer return
